month,term,value,category,monthNum
2019-05-01T04:00Z,Anger management,6.67,mental health,1556683200000
2019-06-01T04:00Z,Anger management,13.91,mental health,1559361600000
2019-07-01T04:00Z,Anger management,20.3,mental health,1561953600000
2019-08-01T04:00Z,Anger management,26.9,mental health,1564632000000
2019-09-01T04:00Z,Anger management,20.12,mental health,1567310400000
2019-10-01T04:00Z,Anger management,18.88,mental health,1569902400000
2019-11-01T04:00Z,Anger management,13.1,mental health,1572580800000
2019-12-01T05:00Z,Anger management,6.49,mental health,1575176400000
2020-01-01T05:00Z,Anger management,6.18,mental health,1577854800000
2020-02-01T05:00Z,Anger management,6.32,mental health,1580533200000
2020-03-01T05:00Z,Anger management,16.66,mental health,1583038800000
2020-04-01T04:00Z,Anger management,5.6,mental health,1585713600000
2020-05-01T04:00Z,Anger management,27.74,mental health,1588305600000
2020-06-01T04:00Z,Anger management,17.36,mental health,1590984000000
2020-07-01T04:00Z,Anger management,17.75,mental health,1593576000000
2020-08-01T04:00Z,Anger management,17.76,mental health,1596254400000
2020-09-01T04:00Z,Anger management,11.55,mental health,1598932800000
2020-10-01T04:00Z,Anger management,0,mental health,1601524800000
2020-11-01T04:00Z,Anger management,18.39,mental health,1604203200000
2020-12-01T05:00Z,Anger management,6.19,mental health,1606798800000
2021-01-01T05:00Z,Anger management,12.07,mental health,1609477200000
2021-02-01T05:00Z,Anger management,19.92,mental health,1612155600000
2021-03-01T05:00Z,Anger management,29.22,mental health,1614574800000
2021-04-01T04:00Z,Anger management,18.56,mental health,1617249600000
2021-05-01T04:00Z,Anger management,100,mental health,1619841600000
2015-01-01T05:00Z,Anorexia,59.12,mental health,1420088400000
2015-02-01T05:00Z,Anorexia,42.36,mental health,1422766800000
2015-03-01T05:00Z,Anorexia,96.18,mental health,1425186000000
2015-04-01T04:00Z,Anorexia,59.75,mental health,1427860800000
2015-05-01T04:00Z,Anorexia,28.89,mental health,1430452800000
2015-06-01T04:00Z,Anorexia,29.52,mental health,1433131200000
2015-07-01T04:00Z,Anorexia,67.37,mental health,1435723200000
2015-08-01T04:00Z,Anorexia,38.16,mental health,1438401600000
2015-09-01T04:00Z,Anorexia,74.36,mental health,1441080000000
2015-10-01T04:00Z,Anorexia,44.14,mental health,1443672000000
2015-11-01T04:00Z,Anorexia,100,mental health,1446350400000
2015-12-01T05:00Z,Anorexia,36.43,mental health,1448946000000
2016-01-01T05:00Z,Anorexia,74.43,mental health,1451624400000
2016-02-01T05:00Z,Anorexia,38.6,mental health,1454302800000
2016-03-01T05:00Z,Anorexia,64.09,mental health,1456808400000
2016-04-01T04:00Z,Anorexia,28.24,mental health,1459483200000
2016-05-01T04:00Z,Anorexia,73.88,mental health,1462075200000
2016-06-01T04:00Z,Anorexia,77.13,mental health,1464753600000
2016-07-01T04:00Z,Anorexia,29.79,mental health,1467345600000
2016-08-01T04:00Z,Anorexia,30.21,mental health,1470024000000
2016-09-01T04:00Z,Anorexia,58.79,mental health,1472702400000
2016-10-01T04:00Z,Anorexia,28.1,mental health,1475294400000
2016-11-01T04:00Z,Anorexia,47.17,mental health,1477972800000
2016-12-01T05:00Z,Anorexia,27.36,mental health,1480568400000
2017-01-01T05:00Z,Anorexia,60.47,mental health,1483246800000
2017-02-01T05:00Z,Anorexia,18.46,mental health,1485925200000
2017-03-01T05:00Z,Anorexia,16.57,mental health,1488344400000
2017-04-01T04:00Z,Anorexia,53.03,mental health,1491019200000
2017-05-01T04:00Z,Anorexia,61.6,mental health,1493611200000
2017-06-01T04:00Z,Anorexia,9.34,mental health,1496289600000
2017-07-01T04:00Z,Anorexia,18.45,mental health,1498881600000
2017-08-01T04:00Z,Anorexia,61.52,mental health,1501560000000
2017-09-01T04:00Z,Anorexia,53.76,mental health,1504238400000
2017-10-01T04:00Z,Anorexia,34.19,mental health,1506830400000
2017-11-01T04:00Z,Anorexia,85.86,mental health,1509508800000
2017-12-01T05:00Z,Anorexia,34.84,mental health,1512104400000
2018-01-01T05:00Z,Anorexia,24.07,mental health,1514782800000
2018-02-01T05:00Z,Anorexia,17.66,mental health,1517461200000
2018-03-01T05:00Z,Anorexia,56.21,mental health,1519880400000
2018-04-01T04:00Z,Anorexia,49.66,mental health,1522555200000
2018-05-01T04:00Z,Anorexia,24.61,mental health,1525147200000
2018-06-01T04:00Z,Anorexia,33.28,mental health,1527825600000
2018-07-01T04:00Z,Anorexia,73.89,mental health,1530417600000
2018-08-01T04:00Z,Anorexia,32.27,mental health,1533096000000
2018-09-01T04:00Z,Anorexia,32.84,mental health,1535774400000
2018-10-01T04:00Z,Anorexia,39.7,mental health,1538366400000
2018-11-01T04:00Z,Anorexia,81.37,mental health,1541044800000
2018-12-01T05:00Z,Anorexia,41.22,mental health,1543640400000
2019-01-01T05:00Z,Anorexia,55.26,mental health,1546318800000
2019-02-01T05:00Z,Anorexia,25.61,mental health,1548997200000
2019-03-01T05:00Z,Anorexia,86.11,mental health,1551416400000
2019-04-01T04:00Z,Anorexia,57.27,mental health,1554091200000
2019-05-01T04:00Z,Anorexia,46.03,mental health,1556683200000
2019-06-01T04:00Z,Anorexia,63.96,mental health,1559361600000
2019-07-01T04:00Z,Anorexia,15.56,mental health,1561953600000
2019-08-01T04:00Z,Anorexia,23.2,mental health,1564632000000
2019-09-01T04:00Z,Anorexia,53.97,mental health,1567310400000
2019-10-01T04:00Z,Anorexia,50.64,mental health,1569902400000
2019-11-01T04:00Z,Anorexia,30.13,mental health,1572580800000
2019-12-01T05:00Z,Anorexia,29.84,mental health,1575176400000
2020-01-01T05:00Z,Anorexia,14.21,mental health,1577854800000
2020-02-01T05:00Z,Anorexia,58.17,mental health,1580533200000
2020-03-01T05:00Z,Anorexia,38.3,mental health,1583038800000
2020-04-01T04:00Z,Anorexia,77.22,mental health,1585713600000
2020-05-01T04:00Z,Anorexia,0,mental health,1588305600000
2020-06-01T04:00Z,Anorexia,53.21,mental health,1590984000000
2020-07-01T04:00Z,Anorexia,61.23,mental health,1593576000000
2020-08-01T04:00Z,Anorexia,68.07,mental health,1596254400000
2020-09-01T04:00Z,Anorexia,53.1,mental health,1598932800000
2020-10-01T04:00Z,Anorexia,20.62,mental health,1601524800000
2020-11-01T04:00Z,Anorexia,35.25,mental health,1604203200000
2020-12-01T05:00Z,Anorexia,64.02,mental health,1606798800000
2021-01-01T05:00Z,Anorexia,97.17,mental health,1609477200000
2021-02-01T05:00Z,Anorexia,83.97,mental health,1612155600000
2021-03-01T05:00Z,Anorexia,40.31,mental health,1614574800000
2021-04-01T04:00Z,Anorexia,21.33,mental health,1617249600000
2021-05-01T04:00Z,Anorexia,0,mental health,1619841600000
2015-01-01T05:00Z,Anxiety,21.43,mental health,1420088400000
2015-02-01T05:00Z,Anxiety,13.82,mental health,1422766800000
2015-03-01T05:00Z,Anxiety,8.37,mental health,1425186000000
2015-04-01T04:00Z,Anxiety,17.32,mental health,1427860800000
2015-05-01T04:00Z,Anxiety,25.13,mental health,1430452800000
2015-06-01T04:00Z,Anxiety,8.56,mental health,1433131200000
2015-07-01T04:00Z,Anxiety,8.37,mental health,1435723200000
2015-08-01T04:00Z,Anxiety,16.6,mental health,1438401600000
2015-09-01T04:00Z,Anxiety,36.38,mental health,1441080000000
2015-10-01T04:00Z,Anxiety,34.55,mental health,1443672000000
2015-11-01T04:00Z,Anxiety,23.72,mental health,1446350400000
2015-12-01T05:00Z,Anxiety,43.58,mental health,1448946000000
2016-01-01T05:00Z,Anxiety,20.23,mental health,1451624400000
2016-02-01T05:00Z,Anxiety,12.59,mental health,1454302800000
2016-03-01T05:00Z,Anxiety,11.95,mental health,1456808400000
2016-04-01T04:00Z,Anxiety,20.47,mental health,1459483200000
2016-05-01T04:00Z,Anxiety,44.18,mental health,1462075200000
2016-06-01T04:00Z,Anxiety,16.77,mental health,1464753600000
2016-07-01T04:00Z,Anxiety,38.87,mental health,1467345600000
2016-08-01T04:00Z,Anxiety,35.03,mental health,1470024000000
2016-09-01T04:00Z,Anxiety,25.57,mental health,1472702400000
2016-10-01T04:00Z,Anxiety,16.29,mental health,1475294400000
2016-11-01T04:00Z,Anxiety,41.03,mental health,1477972800000
2016-12-01T05:00Z,Anxiety,19.83,mental health,1480568400000
2017-01-01T05:00Z,Anxiety,18.79,mental health,1483246800000
2017-02-01T05:00Z,Anxiety,16.05,mental health,1485925200000
2017-03-01T05:00Z,Anxiety,39.64,mental health,1488344400000
2017-04-01T04:00Z,Anxiety,19.22,mental health,1491019200000
2017-05-01T04:00Z,Anxiety,26.79,mental health,1493611200000
2017-06-01T04:00Z,Anxiety,20.32,mental health,1496289600000
2017-07-01T04:00Z,Anxiety,12.04,mental health,1498881600000
2017-08-01T04:00Z,Anxiety,30.58,mental health,1501560000000
2017-09-01T04:00Z,Anxiety,23.38,mental health,1504238400000
2017-10-01T04:00Z,Anxiety,48.33,mental health,1506830400000
2017-11-01T04:00Z,Anxiety,18.67,mental health,1509508800000
2017-12-01T05:00Z,Anxiety,30.31,mental health,1512104400000
2018-01-01T05:00Z,Anxiety,31.41,mental health,1514782800000
2018-02-01T05:00Z,Anxiety,26.88,mental health,1517461200000
2018-03-01T05:00Z,Anxiety,17.46,mental health,1519880400000
2018-04-01T04:00Z,Anxiety,39.59,mental health,1522555200000
2018-05-01T04:00Z,Anxiety,17.83,mental health,1525147200000
2018-06-01T04:00Z,Anxiety,32.57,mental health,1527825600000
2018-07-01T04:00Z,Anxiety,39.28,mental health,1530417600000
2018-08-01T04:00Z,Anxiety,14.03,mental health,1533096000000
2018-09-01T04:00Z,Anxiety,24.99,mental health,1535774400000
2018-10-01T04:00Z,Anxiety,17.26,mental health,1538366400000
2018-11-01T04:00Z,Anxiety,14.16,mental health,1541044800000
2018-12-01T05:00Z,Anxiety,25.1,mental health,1543640400000
2019-01-01T05:00Z,Anxiety,24.03,mental health,1546318800000
2019-02-01T05:00Z,Anxiety,25.99,mental health,1548997200000
2019-03-01T05:00Z,Anxiety,13.62,mental health,1551416400000
2019-04-01T04:00Z,Anxiety,14.23,mental health,1554091200000
2019-05-01T04:00Z,Anxiety,16.68,mental health,1556683200000
2019-06-01T04:00Z,Anxiety,13.91,mental health,1559361600000
2019-07-01T04:00Z,Anxiety,23.68,mental health,1561953600000
2019-08-01T04:00Z,Anxiety,40.35,mental health,1564632000000
2019-09-01T04:00Z,Anxiety,33.53,mental health,1567310400000
2019-10-01T04:00Z,Anxiety,12.59,mental health,1569902400000
2019-11-01T04:00Z,Anxiety,26.21,mental health,1572580800000
2019-12-01T05:00Z,Anxiety,12.98,mental health,1575176400000
2020-01-01T05:00Z,Anxiety,18.54,mental health,1577854800000
2020-02-01T05:00Z,Anxiety,41.11,mental health,1580533200000
2020-03-01T05:00Z,Anxiety,13.88,mental health,1583038800000
2020-04-01T04:00Z,Anxiety,22.39,mental health,1585713600000
2020-05-01T04:00Z,Anxiety,22.19,mental health,1588305600000
2020-06-01T04:00Z,Anxiety,49.17,mental health,1590984000000
2020-07-01T04:00Z,Anxiety,5.92,mental health,1593576000000
2020-08-01T04:00Z,Anxiety,23.68,mental health,1596254400000
2020-09-01T04:00Z,Anxiety,34.64,mental health,1598932800000
2020-10-01T04:00Z,Anxiety,35.88,mental health,1601524800000
2020-11-01T04:00Z,Anxiety,9.2,mental health,1604203200000
2020-12-01T05:00Z,Anxiety,21.66,mental health,1606798800000
2021-01-01T05:00Z,Anxiety,30.19,mental health,1609477200000
2021-02-01T05:00Z,Anxiety,13.28,mental health,1612155600000
2021-03-01T05:00Z,Anxiety,17.53,mental health,1614574800000
2021-04-01T04:00Z,Anxiety,12.37,mental health,1617249600000
2021-05-01T04:00Z,Anxiety,100,mental health,1619841600000
2015-01-01T05:00Z,Australia fires,2.64,location,1420088400000
2015-02-01T05:00Z,Australia fires,0,location,1422766800000
2015-03-01T05:00Z,Australia fires,0,location,1425186000000
2015-04-01T04:00Z,Australia fires,0,location,1427860800000
2015-05-01T04:00Z,Australia fires,0,location,1430452800000
2015-06-01T04:00Z,Australia fires,0,location,1433131200000
2015-07-01T04:00Z,Australia fires,0,location,1435723200000
2015-08-01T04:00Z,Australia fires,0,location,1438401600000
2015-09-01T04:00Z,Australia fires,0,location,1441080000000
2015-10-01T04:00Z,Australia fires,0,location,1443672000000
2015-11-01T04:00Z,Australia fires,0,location,1446350400000
2015-12-01T05:00Z,Australia fires,1.22,location,1448946000000
2016-01-01T05:00Z,Australia fires,1.25,location,1451624400000
2016-02-01T05:00Z,Australia fires,0,location,1454302800000
2016-03-01T05:00Z,Australia fires,0,location,1456808400000
2016-04-01T04:00Z,Australia fires,0,location,1459483200000
2016-05-01T04:00Z,Australia fires,0,location,1462075200000
2016-06-01T04:00Z,Australia fires,0,location,1464753600000
2016-07-01T04:00Z,Australia fires,0,location,1467345600000
2016-08-01T04:00Z,Australia fires,0,location,1470024000000
2016-09-01T04:00Z,Australia fires,0,location,1472702400000
2016-10-01T04:00Z,Australia fires,0,location,1475294400000
2016-11-01T04:00Z,Australia fires,0,location,1477972800000
2016-12-01T05:00Z,Australia fires,0,location,1480568400000
2017-01-01T05:00Z,Australia fires,0,location,1483246800000
2017-02-01T05:00Z,Australia fires,0,location,1485925200000
2017-03-01T05:00Z,Australia fires,0,location,1488344400000
2017-04-01T04:00Z,Australia fires,0,location,1491019200000
2017-05-01T04:00Z,Australia fires,0,location,1493611200000
2017-06-01T04:00Z,Australia fires,0,location,1496289600000
2017-07-01T04:00Z,Australia fires,0,location,1498881600000
2017-08-01T04:00Z,Australia fires,0,location,1501560000000
2017-09-01T04:00Z,Australia fires,0,location,1504238400000
2017-10-01T04:00Z,Australia fires,0,location,1506830400000
2017-11-01T04:00Z,Australia fires,0,location,1509508800000
2017-12-01T05:00Z,Australia fires,0,location,1512104400000
2018-01-01T05:00Z,Australia fires,0,location,1514782800000
2018-02-01T05:00Z,Australia fires,0,location,1517461200000
2018-03-01T05:00Z,Australia fires,0,location,1519880400000
2018-04-01T04:00Z,Australia fires,0,location,1522555200000
2018-05-01T04:00Z,Australia fires,0,location,1525147200000
2018-06-01T04:00Z,Australia fires,0,location,1527825600000
2018-07-01T04:00Z,Australia fires,0,location,1530417600000
2018-08-01T04:00Z,Australia fires,0,location,1533096000000
2018-09-01T04:00Z,Australia fires,0,location,1535774400000
2018-10-01T04:00Z,Australia fires,0,location,1538366400000
2018-11-01T04:00Z,Australia fires,0,location,1541044800000
2018-12-01T05:00Z,Australia fires,0,location,1543640400000
2019-01-01T05:00Z,Australia fires,0,location,1546318800000
2019-02-01T05:00Z,Australia fires,0,location,1548997200000
2019-03-01T05:00Z,Australia fires,0,location,1551416400000
2019-04-01T04:00Z,Australia fires,0,location,1554091200000
2019-05-01T04:00Z,Australia fires,0,location,1556683200000
2019-06-01T04:00Z,Australia fires,0,location,1559361600000
2019-07-01T04:00Z,Australia fires,0,location,1561953600000
2019-08-01T04:00Z,Australia fires,0,location,1564632000000
2019-09-01T04:00Z,Australia fires,0,location,1567310400000
2019-10-01T04:00Z,Australia fires,0,location,1569902400000
2019-11-01T04:00Z,Australia fires,8.07,location,1572580800000
2019-12-01T05:00Z,Australia fires,14,location,1575176400000
2020-01-01T05:00Z,Australia fires,100,location,1577854800000
2020-02-01T05:00Z,Australia fires,4.87,location,1580533200000
2020-03-01T05:00Z,Australia fires,1.71,location,1583038800000
2020-04-01T04:00Z,Australia fires,0.86,location,1585713600000
2020-05-01T04:00Z,Australia fires,0,location,1588305600000
2020-06-01T04:00Z,Australia fires,0.89,location,1590984000000
2020-07-01T04:00Z,Australia fires,0,location,1593576000000
2020-08-01T04:00Z,Australia fires,0.91,location,1596254400000
2020-09-01T04:00Z,Australia fires,0,location,1598932800000
2020-10-01T04:00Z,Australia fires,0,location,1601524800000
2020-11-01T04:00Z,Australia fires,1.89,location,1604203200000
2020-12-01T05:00Z,Australia fires,0.95,location,1606798800000
2021-01-01T05:00Z,Australia fires,0,location,1609477200000
2021-02-01T05:00Z,Australia fires,1.02,location,1612155600000
2021-03-01T05:00Z,Australia fires,0,location,1614574800000
2021-04-01T04:00Z,Australia fires,0,location,1617249600000
2021-05-01T04:00Z,Australia fires,0,location,1619841600000
2015-01-01T05:00Z,Bahamas,1.73,location,1420088400000
2015-02-01T05:00Z,Bahamas,0,location,1422766800000
2015-03-01T05:00Z,Bahamas,0,location,1425186000000
2015-04-01T04:00Z,Bahamas,0,location,1427860800000
2015-05-01T04:00Z,Bahamas,0,location,1430452800000
2015-06-01T04:00Z,Bahamas,0,location,1433131200000
2015-07-01T04:00Z,Bahamas,0,location,1435723200000
2015-08-01T04:00Z,Bahamas,0,location,1438401600000
2015-09-01T04:00Z,Bahamas,0,location,1441080000000
2015-10-01T04:00Z,Bahamas,0,location,1443672000000
2015-11-01T04:00Z,Bahamas,0,location,1446350400000
2015-12-01T05:00Z,Bahamas,0,location,1448946000000
2016-01-01T05:00Z,Bahamas,0,location,1451624400000
2016-02-01T05:00Z,Bahamas,0,location,1454302800000
2016-03-01T05:00Z,Bahamas,1.6,location,1456808400000
2016-04-01T04:00Z,Bahamas,0,location,1459483200000
2016-05-01T04:00Z,Bahamas,0,location,1462075200000
2016-06-01T04:00Z,Bahamas,0,location,1464753600000
2016-07-01T04:00Z,Bahamas,0,location,1467345600000
2016-08-01T04:00Z,Bahamas,0,location,1470024000000
2016-09-01T04:00Z,Bahamas,0,location,1472702400000
2016-10-01T04:00Z,Bahamas,1.64,location,1475294400000
2016-11-01T04:00Z,Bahamas,0,location,1477972800000
2016-12-01T05:00Z,Bahamas,0,location,1480568400000
2017-01-01T05:00Z,Bahamas,3.03,location,1483246800000
2017-02-01T05:00Z,Bahamas,0,location,1485925200000
2017-03-01T05:00Z,Bahamas,0,location,1488344400000
2017-04-01T04:00Z,Bahamas,1.55,location,1491019200000
2017-05-01T04:00Z,Bahamas,0,location,1493611200000
2017-06-01T04:00Z,Bahamas,0,location,1496289600000
2017-07-01T04:00Z,Bahamas,0,location,1498881600000
2017-08-01T04:00Z,Bahamas,0,location,1501560000000
2017-09-01T04:00Z,Bahamas,1.57,location,1504238400000
2017-10-01T04:00Z,Bahamas,1.5,location,1506830400000
2017-11-01T04:00Z,Bahamas,0,location,1509508800000
2017-12-01T05:00Z,Bahamas,1.53,location,1512104400000
2018-01-01T05:00Z,Bahamas,1.41,location,1514782800000
2018-02-01T05:00Z,Bahamas,0,location,1517461200000
2018-03-01T05:00Z,Bahamas,0,location,1519880400000
2018-04-01T04:00Z,Bahamas,0,location,1522555200000
2018-05-01T04:00Z,Bahamas,0,location,1525147200000
2018-06-01T04:00Z,Bahamas,0,location,1527825600000
2018-07-01T04:00Z,Bahamas,0,location,1530417600000
2018-08-01T04:00Z,Bahamas,0,location,1533096000000
2018-09-01T04:00Z,Bahamas,0,location,1535774400000
2018-10-01T04:00Z,Bahamas,0,location,1538366400000
2018-11-01T04:00Z,Bahamas,0,location,1541044800000
2018-12-01T05:00Z,Bahamas,0,location,1543640400000
2019-01-01T05:00Z,Bahamas,0,location,1546318800000
2019-02-01T05:00Z,Bahamas,0,location,1548997200000
2019-03-01T05:00Z,Bahamas,0,location,1551416400000
2019-04-01T04:00Z,Bahamas,0,location,1554091200000
2019-05-01T04:00Z,Bahamas,0,location,1556683200000
2019-06-01T04:00Z,Bahamas,1.4,location,1559361600000
2019-07-01T04:00Z,Bahamas,0,location,1561953600000
2019-08-01T04:00Z,Bahamas,0,location,1564632000000
2019-09-01T04:00Z,Bahamas,100,location,1567310400000
2019-10-01T04:00Z,Bahamas,1.27,location,1569902400000
2019-11-01T04:00Z,Bahamas,1.32,location,1572580800000
2019-12-01T05:00Z,Bahamas,1.31,location,1575176400000
2020-01-01T05:00Z,Bahamas,1.25,location,1577854800000
2020-02-01T05:00Z,Bahamas,0,location,1580533200000
